2.02638| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
2.02663| Lift/update|  | Current Lift State: DOWN | Wanted Lift State: DOWN | inPosition: true
2.02673| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++Claws Grabbing From Hopper
2.04157| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
2.0421| Lift/update|  | Current Lift State: DOWN | Wanted Lift State: DOWN | inPosition: true
2.04221| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++Claws Grabbing From Hopper
2.05721| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
2.0576| Lift/update|  | Current Lift State: DOWN | Wanted Lift State: DOWN | inPosition: true
2.05778| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++Claws Grabbing From Hopper
2.07235| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
2.07266| Lift/update|  | Current Lift State: DOWN | Wanted Lift State: DOWN | inPosition: true
2.07281| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++Claws Grabbing From Hopper
2.08804| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
2.08838| Lift/update|  | Current Lift State: DOWN | Wanted Lift State: DOWN | inPosition: true
2.0885| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++Claws Grabbing From Hopper
2.10395| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
2.10417| Lift/update|  | Current Lift State: DOWN | Wanted Lift State: DOWN | inPosition: true
2.10433| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++Claws Grabbing From Hopper
2.11956| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
2.11981| Lift/update|  | Current Lift State: DOWN | Wanted Lift State: DOWN | inPosition: true
2.11992| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++Claws Grabbing From Hopper
2.13522| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
2.13545| Lift/update|  | Current Lift State: DOWN | Wanted Lift State: DOWN | inPosition: true
2.13557| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++Claws Grabbing From Hopper
2.15116| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
2.1516| Lift/update|  | Current Lift State: DOWN | Wanted Lift State: DOWN | inPosition: true
2.1518| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++Claws Grabbing From Hopper
2.16699| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
2.16738| Lift/update|  | Current Lift State: DOWN | Wanted Lift State: DOWN | inPosition: true
2.16752| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++Claws Grabbing From Hopper
2.18227| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
2.18257| Lift/update|  | Current Lift State: DOWN | Wanted Lift State: DOWN | inPosition: true
2.1827| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++Claws Grabbing From Hopper
2.20035| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
2.2007| Lift/update|  | Current Lift State: DOWN | Wanted Lift State: DOWN | inPosition: true
2.20081| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++Claws Grabbing From Hopper
2.2164| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
2.21673| Lift/update|  | Current Lift State: DOWN | Wanted Lift State: DOWN | inPosition: true
2.2169| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++Claws Grabbing From Hopper
2.23207| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
2.23236| Lift/update|  | Current Lift State: DOWN | Wanted Lift State: DOWN | inPosition: true
2.23248| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++Claws Grabbing From Hopper
2.24757| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
2.24786| Lift/update|  | Current Lift State: DOWN | Wanted Lift State: DOWN | inPosition: true
2.24804| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++Claws Grabbing From Hopper
2.26508| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
2.2654| Lift/update|  | Current Lift State: DOWN | Wanted Lift State: DOWN | inPosition: true
2.26548| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++Claws Grabbing From Hopper
2.28192| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
2.28214| Lift/update|  | Current Lift State: DOWN | Wanted Lift State: DOWN | inPosition: true
2.28223| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++Claws Grabbing From Hopper
2.29737| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
2.29749| Lift/update|  | Current Lift State: DOWN | Wanted Lift State: DOWN | inPosition: true
2.29755| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++Moving Lift To Scoring Height
2.31595| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
2.3162| Lift Power Set: 0.0
2.3163| Lift/update|  | Current Lift State: DOWN | Wanted Lift State: SCOREINGHEIGHT | inPosition: true
2.31635| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++Moving Lift To Scoring Height
2.33214| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
2.33242| Lift/update|  | Current Lift State: SCOREINGHEIGHT | Wanted Lift State: SCOREINGHEIGHT | inPosition: true
2.33256| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++Move Arms to appropriate Scoring Location
2.34925| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GOLDGOLD
2.34946| Lift/update|  | Current Lift State: SCOREINGHEIGHT | Wanted Lift State: SCOREINGHEIGHT | inPosition: true
2.34954| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++Move Arms to appropriate Scoring Location
2.36446| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GOLDGOLD | Right Arm Moving To Position
2.36461| Lift/update|  | Current Lift State: SCOREINGHEIGHT | Wanted Lift State: SCOREINGHEIGHT | inPosition: true
2.36467| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++Move Arms to appropriate Scoring Location
2.38113| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GOLDGOLD | Right Arm Moving To Position
2.3813| Lift/update|  | Current Lift State: SCOREINGHEIGHT | Wanted Lift State: SCOREINGHEIGHT | inPosition: true
2.38137| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++Move Arms to appropriate Scoring Location
2.39721| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GOLDGOLD | Right Arm Moving To Position
2.39733| Lift/update|  | Current Lift State: SCOREINGHEIGHT | Wanted Lift State: SCOREINGHEIGHT | inPosition: true
2.39739| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++Move Arms to appropriate Scoring Location
2.41245| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GOLDGOLD | Right Arm Moving To Position
2.41259| Lift/update|  | Current Lift State: SCOREINGHEIGHT | Wanted Lift State: SCOREINGHEIGHT | inPosition: true
2.41267| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++Move Arms to appropriate Scoring Location
2.43198| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GOLDGOLD | Right Arm Moving To Position
2.43212| Lift/update|  | Current Lift State: SCOREINGHEIGHT | Wanted Lift State: SCOREINGHEIGHT | inPosition: true
2.43254| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++Move Arms to appropriate Scoring Location
2.44935| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GOLDGOLD | Left Arm Moving To Final Position
2.44971| Lift/update|  | Current Lift State: SCOREINGHEIGHT | Wanted Lift State: SCOREINGHEIGHT | inPosition: true
2.44993| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++Move Arms to appropriate Scoring Location
2.46712| Arms/update|  | Current Arms State: GOLDGOLD | Wanted Arms State: GOLDGOLD
2.46787| Lift/update|  | Current Lift State: SCOREINGHEIGHT | Wanted Lift State: SCOREINGHEIGHT | inPosition: true
2.46832| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++Wait for both hands to open
2.48645| Arms/update|  | Current Arms State: GOLDGOLD | Wanted Arms State: GOLDGOLD
2.48701| Lift/update|  | Current Lift State: SCOREINGHEIGHT | Wanted Lift State: SCOREINGHEIGHT | inPosition: true
2.48742| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++Move Arms to GRABGOLDGOLD
2.50528| Arms/update|  | Current Arms State: GOLDGOLD | Wanted Arms State: GRABGOLDGOLD | Left Arm Moving To Position
2.50568| Lift/update|  | Current Lift State: SCOREINGHEIGHT | Wanted Lift State: SCOREINGHEIGHT | inPosition: true
2.50585| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++Move Arms to GRABGOLDGOLD
2.52346| Arms/update|  | Current Arms State: GOLDGOLD | Wanted Arms State: GRABGOLDGOLD | Left Arm Moving To Position
2.52377| Lift/update|  | Current Lift State: SCOREINGHEIGHT | Wanted Lift State: SCOREINGHEIGHT | inPosition: true
2.5239| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++Move Arms to GRABGOLDGOLD
2.54777| Arms/update|  | Current Arms State: GOLDGOLD | Wanted Arms State: GRABGOLDGOLD | Left Arm Moving To Position
2.54816| Lift/update|  | Current Lift State: SCOREINGHEIGHT | Wanted Lift State: SCOREINGHEIGHT | inPosition: true
2.54839| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++Move Arms to GRABGOLDGOLD
2.56558| Arms/update|  | Current Arms State: GOLDGOLD | Wanted Arms State: GRABGOLDGOLD | Left Arm Moving To Position
2.56611| Lift/update|  | Current Lift State: SCOREINGHEIGHT | Wanted Lift State: SCOREINGHEIGHT | inPosition: true
2.56634| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++Move Arms to GRABGOLDGOLD
2.58499| Arms/update|  | Current Arms State: GOLDGOLD | Wanted Arms State: GRABGOLDGOLD | Left Arm Moving To Position
2.58552| Lift/update|  | Current Lift State: SCOREINGHEIGHT | Wanted Lift State: SCOREINGHEIGHT | inPosition: true
2.58562| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++Move Arms to GRABGOLDGOLD
2.60064| Arms/update|  | Current Arms State: GOLDGOLD | Wanted Arms State: GRABGOLDGOLD | Left Arm Moving To Position
2.60099| Lift/update|  | Current Lift State: SCOREINGHEIGHT | Wanted Lift State: SCOREINGHEIGHT | inPosition: true
2.6011| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++Move Arms to GRABGOLDGOLD
2.62227| Arms/update|  | Current Arms State: GOLDGOLD | Wanted Arms State: GRABGOLDGOLD | Left Arm Moving To Position
2.62245| Lift/update|  | Current Lift State: SCOREINGHEIGHT | Wanted Lift State: SCOREINGHEIGHT | inPosition: true
2.62251| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++Move Arms to GRABGOLDGOLD
2.63823| Arms/update|  | Current Arms State: GOLDGOLD | Wanted Arms State: GRABGOLDGOLD | Left Arm Moving To Position
2.63836| Lift/update|  | Current Lift State: SCOREINGHEIGHT | Wanted Lift State: SCOREINGHEIGHT | inPosition: true
2.63842| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++Move Arms to GRABGOLDGOLD
2.65616| Arms/update|  | Current Arms State: GOLDGOLD | Wanted Arms State: GRABGOLDGOLD | Left Arm Moving To Position
2.65625| Lift/update|  | Current Lift State: SCOREINGHEIGHT | Wanted Lift State: SCOREINGHEIGHT | inPosition: true
2.65629| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++Move Arms to GRABGOLDGOLD
2.68148| Arms/update|  | Current Arms State: GOLDGOLD | Wanted Arms State: GRABGOLDGOLD | Left Arm Moving To Position
2.68165| Lift/update|  | Current Lift State: SCOREINGHEIGHT | Wanted Lift State: SCOREINGHEIGHT | inPosition: true
2.68172| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++Move Arms to GRABGOLDGOLD
2.69949| Arms/update|  | Current Arms State: GOLDGOLD | Wanted Arms State: GRABGOLDGOLD | Left Arm Moving To Position
2.69978| Lift/update|  | Current Lift State: SCOREINGHEIGHT | Wanted Lift State: SCOREINGHEIGHT | inPosition: true
2.69985| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++Move Arms to GRABGOLDGOLD
2.71784| Arms/update|  | Current Arms State: GOLDGOLD | Wanted Arms State: GRABGOLDGOLD | Right Arm Moving To Position
2.71825| Lift/update|  | Current Lift State: SCOREINGHEIGHT | Wanted Lift State: SCOREINGHEIGHT | inPosition: true
2.7185| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++Move Arms to GRABGOLDGOLD
2.73563| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
2.73587| Lift/update|  | Current Lift State: SCOREINGHEIGHT | Wanted Lift State: SCOREINGHEIGHT | inPosition: true
2.73598| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++Move Lift to Ready Position
2.75123| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
2.75165| Lift Position Set: 10.0in
2.75181| Lift/update|  | Current Lift State: SCOREINGHEIGHT | Wanted Lift State: READY | inPosition: true
2.75191| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++Move Lift to Ready Position
2.77577| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
2.77602| Lift/update|  | Current Lift State: READY | Wanted Lift State: READY | inPosition: true
2.77614| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
2.79289| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
2.7931| Lift/update|  | Current Lift State: READY | Wanted Lift State: READY | inPosition: true
2.79318| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
2.81585| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
2.81605| Lift/update|  | Current Lift State: READY | Wanted Lift State: READY | inPosition: true
2.81619| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
2.83218| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
2.83259| Lift/update|  | Current Lift State: READY | Wanted Lift State: READY | inPosition: true
2.83283| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
2.85399| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
2.85425| Lift/update|  | Current Lift State: READY | Wanted Lift State: READY | inPosition: true
2.85437| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
2.87335| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
2.87346| Lift/update|  | Current Lift State: READY | Wanted Lift State: READY | inPosition: true
2.8735| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
2.89508| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
2.89522| Lift/update|  | Current Lift State: READY | Wanted Lift State: READY | inPosition: true
2.89527| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
2.91518| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
2.91529| Lift/update|  | Current Lift State: READY | Wanted Lift State: READY | inPosition: true
2.91535| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
2.9303| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
2.93049| Lift/update|  | Current Lift State: READY | Wanted Lift State: READY | inPosition: true
2.93056| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
2.95622| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
2.95643| Lift/update|  | Current Lift State: READY | Wanted Lift State: READY | inPosition: true
2.95652| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
2.9736| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
2.97388| Lift/update|  | Current Lift State: READY | Wanted Lift State: READY | inPosition: true
2.97398| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
2.98912| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
2.9895| Lift/update|  | Current Lift State: READY | Wanted Lift State: READY | inPosition: true
2.98967| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
3.01397| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
3.01424| Lift/update|  | Current Lift State: READY | Wanted Lift State: READY | inPosition: true
3.01434| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
3.03235| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
3.03262| Lift/update|  | Current Lift State: READY | Wanted Lift State: READY | inPosition: true
3.03276| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
3.05318| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
3.05344| Lift/update|  | Current Lift State: READY | Wanted Lift State: READY | inPosition: true
3.05356| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
3.07071| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
3.07119| Lift/update|  | Current Lift State: READY | Wanted Lift State: READY | inPosition: true
3.0714| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
3.09171| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
3.09201| Lift/update|  | Current Lift State: READY | Wanted Lift State: READY | inPosition: true
3.09213| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
3.10684| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
3.10698| Lift/update|  | Current Lift State: READY | Wanted Lift State: READY | inPosition: true
3.10703| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
3.12476| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
3.12492| Lift/update|  | Current Lift State: READY | Wanted Lift State: READY | inPosition: true
3.12497| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
3.14519| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
3.1454| Lift/update|  | Current Lift State: READY | Wanted Lift State: READY | inPosition: true
3.14545| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
3.16965| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
3.17| Lift/update|  | Current Lift State: READY | Wanted Lift State: READY | inPosition: true
3.17009| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
3.18716| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
3.18741| Lift/update|  | Current Lift State: READY | Wanted Lift State: READY | inPosition: true
3.18751| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
3.20404| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
3.20434| Lift/update|  | Current Lift State: READY | Wanted Lift State: READY | inPosition: true
3.20448| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
3.22168| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
3.22203| Lift/update|  | Current Lift State: READY | Wanted Lift State: READY | inPosition: true
3.22218| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
3.24565| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
3.24603| Lift/update|  | Current Lift State: READY | Wanted Lift State: READY | inPosition: true
3.24617| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
3.26373| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
3.26404| Lift/update|  | Current Lift State: READY | Wanted Lift State: READY | inPosition: true
3.26418| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
3.2871| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
3.28741| Lift/update|  | Current Lift State: READY | Wanted Lift State: READY | inPosition: true
3.28755| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
3.30421| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
3.30469| Lift/update|  | Current Lift State: READY | Wanted Lift State: READY | inPosition: true
3.30492| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
3.32022| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
3.32048| Lift/update|  | Current Lift State: READY | Wanted Lift State: READY | inPosition: true
3.32063| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
3.33551| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
3.33565| Lift/update|  | Current Lift State: READY | Wanted Lift State: READY | inPosition: true
3.33572| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
3.35196| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
3.35231| Lift/update|  | Current Lift State: READY | Wanted Lift State: READY | inPosition: true
3.35237| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
3.36757| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
3.36781| Lift/update|  | Current Lift State: READY | Wanted Lift State: READY | inPosition: true
3.36801| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
3.38311| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
3.38362| Lift/update|  | Current Lift State: READY | Wanted Lift State: READY | inPosition: true
3.38376| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
3.39818| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
3.39843| Lift/update|  | Current Lift State: READY | Wanted Lift State: READY | inPosition: true
3.39855| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
3.4131| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
3.4135| Lift/update|  | Current Lift State: READY | Wanted Lift State: READY | inPosition: true
3.41355| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
3.43876| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
3.43902| Lift/update|  | Current Lift State: READY | Wanted Lift State: READY | inPosition: true
3.43911| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
3.46234| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
3.46262| Lift/update|  | Current Lift State: READY | Wanted Lift State: READY | inPosition: true
3.46274| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
3.47791| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
3.47815| Lift/update|  | Current Lift State: READY | Wanted Lift State: READY | inPosition: true
3.47824| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
3.5048| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
3.505| Lift/update|  | Current Lift State: READY | Wanted Lift State: READY | inPosition: true
3.50507| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
3.52176| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
3.52192| Lift/update|  | Current Lift State: READY | Wanted Lift State: READY | inPosition: true
3.52198| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
3.54017| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
3.5403| Lift/update|  | Current Lift State: READY | Wanted Lift State: READY | inPosition: true
3.54033| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
3.56415| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
3.5647| Lift/update|  | Current Lift State: READY | Wanted Lift State: READY | inPosition: true
3.56473| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
3.58524| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
3.58542| Lift/update|  | Current Lift State: READY | Wanted Lift State: READY | inPosition: true
3.58547| +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
3.60949| Arms/update|  | Current Arms State: GRABGOLDGOLD | Wanted Arms State: GRABGOLDGOLD
